run,type,time,cluster,distance.mean,distance.sd,distance.q0,distance.q1,distance.q2,distance.q3,distance.q4,count
3,skm,5.396000,136,4.904266,1.181049,3.459745,4.142436,4.736605,5.498435,6.684111,4
3,skm,5.396000,137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,138,3.086303,0.000000,3.086303,3.086303,3.086303,3.086303,3.086303,2
3,skm,5.396000,139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,140,3.522118,0.000000,3.522118,3.522118,3.522118,3.522118,3.522118,2
3,skm,5.396000,141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,146,3.029471,0.000000,3.029471,3.029471,3.029471,3.029471,3.029471,2
3,skm,5.396000,147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,156,1.323053,0.000000,1.323053,1.323053,1.323053,1.323053,1.323053,2
3,skm,5.396000,157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,158,0.334776,0.000000,0.334776,0.334776,0.334776,0.334776,0.334776,2
3,skm,5.396000,159,0.094590,0.000000,0.094590,0.094590,0.094590,0.094590,0.094590,2
3,skm,5.396000,160,2.217095,0.000000,2.217095,2.217095,2.217095,2.217095,2.217095,2
3,skm,5.396000,161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,162,0.817741,0.074500,0.604716,0.765705,0.806971,0.862955,1.035928,432
3,skm,5.396000,163,0.669623,0.098015,0.461484,0.587440,0.652396,0.738980,0.936853,1066
3,bskm,5.533000,0,19.243351,5.578057,8.935381,19.400723,19.841620,22.732429,25.306600,5
3,bskm,5.533000,1,2.863414,1.604199,0.607228,1.338485,2.533799,4.209316,5.828393,5275
3,bskm,5.533000,2,5.667282,3.072573,1.376598,2.630056,5.529995,7.619140,13.820678,203
3,bskm,5.533000,3,14.898192,7.640403,2.694731,7.980563,15.674285,20.605676,32.940675,48
3,bskm,5.533000,4,1.877054,0.611992,0.909557,1.323255,1.866490,2.293732,3.334960,420
3,bskm,5.533000,5,2.566886,1.547658,0.331813,1.307999,2.471987,3.809013,5.831489,8273
3,bskm,5.533000,6,22.063674,14.303113,4.342135,6.984362,22.275704,35.346025,42.065360,13
3,bskm,5.533000,7,8.643781,5.311466,1.593979,3.520538,6.660862,13.338861,18.706233,40
3,bskm,5.533000,8,4.779551,2.227641,1.213775,3.002364,4.929161,6.987558,9.303899,342
3,bskm,5.533000,9,3.225702,1.976570,1.007873,1.697824,2.470437,4.625073,7.985700,456
3,bskm,5.533000,10,8.286567,4.232538,1.722582,5.003006,7.493401,11.413093,18.261190,131
3,bskm,5.533000,11,25.068118,13.296588,7.352529,13.863686,22.089344,36.228635,55.969669,28
3,bskm,5.533000,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,bskm,5.533000,13,2.290721,1.376009,0.668591,1.183635,1.875524,3.105074,5.732340,2345
3,bskm,5.533000,14,9.539623,6.350273,2.275392,3.863390,7.999911,16.048950,22.016304,37
3,bskm,5.533000,15,2.931857,1.465014,0.838103,1.539797,2.666917,4.092881,5.722191,1174
3,bskm,5.533000,16,15.843868,1.513019,13.709633,15.280917,15.838654,16.401606,17.988533,4
3,bskm,5.533000,17,24.102037,12.317900,4.123992,16.580121,21.276569,36.490886,44.355758,24
3,bskm,5.533000,18,9.664505,2.453986,4.938346,10.000924,10.546098,10.814538,12.022620,5
3,bskm,5.533000,19,13.167368,7.530290,4.721732,6.622392,12.322542,18.867518,23.302654,4
4,km,133.225000,0,0.694087,0.144014,0.413065,0.569171,0.667169,0.808989,1.052447,1548
4,km,133.225000,1,0.687075,0.086295,0.494903,0.619726,0.678956,0.744979,0.987066,1009
4,km,133.225000,2,0.692057,0.109103,0.447112,0.601556,0.675052,0.768347,0.968728,1225
4,km,133.225000,3,0.816267,0.452743,0.250286,0.456628,0.730898,1.079897,2.976317,1660
4,km,133.225000,4,0.832509,0.104128,0.603346,0.752964,0.818011,0.905431,1.138994,780
4,km,133.225000,5,1.112752,0.282025,0.668051,0.868771,1.036368,1.285655,1.827472,894
4,km,133.225000,6,64.987766,42.508987,7.823632,28.996805,58.287670,89.059102,159.518154,75
4,km,133.225000,7,9.466711,7.048874,1.281841,4.247369,7.969667,12.250207,29.252636,486
4,km,133.225000,8,2.467368,1.255939,0.830365,1.394574,2.205040,3.089411,5.623568,1094
4,km,133.225000,9,0.747127,0.081543,0.530466,0.684534,0.739195,0.802448,0.977538,746
4,km,133.225000,10,0.715372,0.247136,0.307997,0.489377,0.685749,0.919227,1.267954,1973
4,km,133.225000,11,123.637396,95.199758,6.699342,50.923801,106.114683,145.430836,474.215056,33
4,km,133.225000,12,0.714869,0.072677,0.526987,0.661941,0.709454,0.760347,0.918611,755
4,km,133.225000,13,0.696982,0.074697,0.504196,0.641960,0.690907,0.748103,0.926369,886
4,km,133.225000,14,4.526782,2.903430,0.939366,2.248432,3.941208,5.734769,12.231964,946
4,km,133.225000,15,24.513853,17.864778,1.949787,11.602080,20.602039,29.925972,73.496239,209
4,km,133.225000,16,1.523879,0.584198,0.738788,1.024960,1.413803,1.826719,3.053517,1069
4,km,133.225000,17,0.793885,0.090658,0.599764,0.728417,0.785983,0.850672,1.238716,734
4,km,133.225000,18,0.929777,0.155755,0.621658,0.812762,0.898713,1.038535,1.361787,822
4,km,133.225000,19,0.713061,0.190198,0.376211,0.535897,0.674758,0.859177,1.141379,1884
4,bkm,49.577000,0,1.630105,0.753288,0.449098,0.921714,1.586291,2.296437,3.138596,5251
4,bkm,49.577000,1,14.290515,9.920849,5.606743,5.906240,11.409680,17.923634,33.150274,6
4,bkm,49.577000,2,2.352463,1.086577,0.674707,1.388235,2.235889,3.231432,4.916719,2181
4,bkm,49.577000,3,24.352329,10.159700,11.450718,15.542999,22.988052,32.803985,39.333566,7
4,bkm,49.577000,4,6.092594,2.995951,1.413155,3.673018,6.284400,8.202286,12.684488,160
4,bkm,49.577000,5,21.908165,13.141151,3.360957,9.503438,23.789882,31.032618,48.365145,23
4,bkm,49.577000,6,22.888907,10.468078,7.381093,8.529520,25.142088,32.465302,34.615530,13
4,bkm,49.577000,7,6.537724,3.316683,2.490751,3.633285,4.913139,9.189505,11.998647,19
4,bkm,49.577000,8,3.817599,1.910523,1.027231,2.043966,3.708965,5.300948,8.848299,633
4,bkm,49.577000,9,53.559673,75.443747,13.709633,15.804678,15.872630,17.988533,204.422890,5
4,bkm,49.577000,10,1.598488,0.892811,0.319418,0.855389,1.554776,2.278963,5.078896,5084
4,bkm,49.577000,11,8.369859,4.221472,1.906207,3.947693,8.695965,12.166005,14.870903,51
4,bkm,49.577000,12,2.941100,1.408849,0.847934,1.596085,2.927064,4.111815,6.209406,1132
4,bkm,49.577000,13,20.405013,10.211527,4.258532,9.698509,21.227912,29.280540,36.240822,20
4,bkm,49.577000,14,19.243351,5.578057,8.935381,19.400723,19.841620,22.732429,25.306600,5
4,bkm,49.577000,15,11.390476,8.216820,3.145486,5.409038,8.596692,14.748786,28.844192,24
4,bkm,49.577000,16,4.937367,2.585491,1.242182,2.639308,4.680910,7.542108,9.933516,312
4,bkm,49.577000,17,7.114708,3.638930,1.791351,3.754704,6.903719,10.092806,15.395008,104
4,bkm,49.577000,18,7.511806,3.876046,2.399873,3.401933,8.591783,11.153646,13.682556,35
4,bkm,49.577000,19,1.877306,0.847164,0.587461,1.112946,1.806558,2.568247,3.831066,3763
4,skm,5.516000,0,0.286347,0.118693,0.109628,0.213079,0.255800,0.319024,0.760687,47
4,skm,5.516000,1,0.372017,0.130907,0.169188,0.267781,0.348264,0.480174,0.659179,153
4,skm,5.516000,2,0.505213,0.158688,0.213335,0.353489,0.478953,0.627166,0.858089,683
4,skm,5.516000,3,0.522137,0.140852,0.265903,0.395889,0.503118,0.635006,0.849495,1139
4,skm,5.516000,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,5,0.539800,0.111144,0.318610,0.441959,0.515987,0.624560,0.829094,1144
4,skm,5.516000,6,0.536049,0.097532,0.362624,0.463751,0.509054,0.589298,0.783282,932
4,skm,5.516000,7,0.516551,0.045997,0.388952,0.485850,0.513957,0.547586,0.813751,464
4,skm,5.516000,8,0.550522,0.067960,0.401071,0.496973,0.537707,0.590722,0.756384,743
4,skm,5.516000,9,0.582818,0.071321,0.384706,0.529200,0.576168,0.640240,0.779384,975
4,skm,5.516000,10,0.590944,0.243150,0.000000,0.651275,0.690563,0.703243,0.737006,7
4,skm,5.516000,11,0.602535,0.064944,0.412043,0.549500,0.596968,0.648803,0.795699,800
4,skm,5.516000,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,13,0.630341,0.050650,0.472079,0.594288,0.628026,0.662392,0.804426,538
4,skm,5.516000,14,0.540380,0.246480,0.000000,0.587497,0.627205,0.667079,0.733236,6
4,skm,5.516000,15,0.679689,0.072949,0.509017,0.623073,0.673327,0.730440,0.921285,877
4,skm,5.516000,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,17,0.680354,0.066760,0.499330,0.631200,0.676424,0.722650,0.880199,757
4,skm,5.516000,18,0.701148,0.057587,0.502283,0.659073,0.693737,0.739039,0.866481,524
4,skm,5.516000,19,0.725899,0.071352,0.530579,0.677981,0.717764,0.765264,0.956889,660
4,skm,5.516000,20,0.888325,0.258318,0.000000,0.935987,0.962209,0.977997,1.031534,13
4,skm,5.516000,21,0.828078,0.098872,0.612421,0.746485,0.817080,0.893814,1.166162,748
4,skm,5.516000,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,23,0.774603,0.348602,0.000000,0.873622,0.925138,0.946908,0.986729,6
4,skm,5.516000,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,25,0.821017,0.082377,0.617011,0.763484,0.817029,0.880142,1.082482,602
4,skm,5.516000,26,0.910043,0.106692,0.649402,0.827134,0.895324,0.990970,1.202754,550
4,skm,5.516000,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,28,0.878969,0.439699,0.000000,1.078627,1.088990,1.113157,1.114071,5
4,skm,5.516000,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,30,0.915599,0.100286,0.682874,0.845076,0.903745,0.984661,1.339260,449
4,skm,5.516000,31,1.161690,0.116979,0.619830,1.097169,1.158878,1.221194,1.485679,180
4,skm,5.516000,32,1.031266,0.150771,0.742305,0.912908,1.011000,1.149214,1.398682,483
4,skm,5.516000,33,1.068880,0.478310,0.000000,1.263264,1.271207,1.294936,1.307403,6
4,skm,5.516000,34,1.091732,0.156674,0.752985,0.958135,1.048282,1.192376,1.564042,420
4,skm,5.516000,35,1.003387,0.580132,0.000000,0.977787,1.313171,1.338772,1.387205,4
4,skm,5.516000,36,1.094414,0.163722,0.782083,0.957038,1.056641,1.209985,1.503434,339
4,skm,5.516000,37,1.164517,0.332543,0.000000,1.202664,1.247559,1.312852,1.377457,14
4,skm,5.516000,38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,39,1.158812,0.127011,0.767044,1.060164,1.163906,1.221990,1.703502,224
4,skm,5.516000,40,1.139898,0.160942,0.840593,1.023147,1.107973,1.223885,1.757444,232
4,skm,5.516000,41,1.334963,0.263545,0.000000,1.311197,1.381078,1.462216,1.572128,31
4,skm,5.516000,42,1.309645,0.206668,0.938585,1.145893,1.245671,1.430087,1.939815,240
4,skm,5.516000,43,1.336021,0.240719,0.909996,1.139036,1.269374,1.506639,1.886768,256
4,skm,5.516000,44,1.368669,0.211993,0.973120,1.183942,1.288242,1.489881,1.951810,160
4,skm,5.516000,45,1.265028,0.139761,1.006958,1.167417,1.247995,1.362954,1.577564,114
4,skm,5.516000,46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,47,1.412924,0.178068,1.090989,1.284539,1.383239,1.505671,1.920367,118
4,skm,5.516000,48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,50,1.360799,0.158396,1.095439,1.248378,1.341237,1.464643,1.794885,84
4,skm,5.516000,51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,52,1.368472,0.139493,0.988417,1.302001,1.384224,1.440976,1.621842,42
4,skm,5.516000,53,1.327459,0.125418,1.052351,1.253451,1.322488,1.418273,1.671135,51
4,skm,5.516000,54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,55,1.485490,0.158216,1.109516,1.423053,1.477856,1.611154,1.850843,44
4,skm,5.516000,56,0.767262,0.767262,0.000000,0.383631,0.767262,1.150892,1.534523,2
4,skm,5.516000,57,0.874983,0.874983,0.000000,0.437491,0.874983,1.312474,1.749965,2
4,skm,5.516000,58,1.502218,0.192436,1.165700,1.338097,1.472097,1.632509,2.085009,62
4,skm,5.516000,59,1.533299,0.223314,1.076451,1.361472,1.527961,1.707005,2.009082,52
4,skm,5.516000,60,1.497270,0.138513,1.219020,1.377132,1.502162,1.565944,1.767633,35
4,skm,5.516000,61,1.459291,0.735039,0.000000,1.688782,1.802982,1.837172,1.967518,5
4,skm,5.516000,62,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,63,1.608699,0.238579,1.162301,1.452447,1.586116,1.755541,2.162492,47
4,skm,5.516000,64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,65,1.607389,0.807151,0.000000,1.914003,1.941245,2.070503,2.111194,5
4,skm,5.516000,66,1.642691,0.210124,1.171220,1.550224,1.622669,1.774027,2.128605,40
4,skm,5.516000,67,1.753226,0.244088,1.304809,1.559159,1.713981,1.906090,2.307577,44
4,skm,5.516000,68,2.416641,0.651002,0.000000,2.161597,2.375046,2.788620,3.322560,22
4,skm,5.516000,69,1.977440,0.363524,1.334201,1.741420,1.925279,2.121794,3.198716,67
4,skm,5.516000,70,1.843983,0.257042,1.424178,1.658436,1.824930,1.982536,2.374397,31
4,skm,5.516000,71,3.180658,1.093894,0.000000,2.273177,3.075962,3.922746,5.255369,49
4,skm,5.516000,72,2.796035,1.073561,1.372677,1.870213,2.647453,3.206707,5.170567,48
4,skm,5.516000,73,2.255932,0.713695,1.517776,1.750666,1.931131,2.895274,3.974316,28
4,skm,5.516000,74,2.399763,0.843421,0.000000,2.389584,2.625415,2.864225,3.051841,10
4,skm,5.516000,75,2.691335,0.807208,0.000000,2.373444,2.937239,3.134885,3.580652,16
4,skm,5.516000,76,2.815019,0.795457,1.837229,2.207308,2.385300,3.386045,4.339385,23
4,skm,5.516000,77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,78,2.669487,0.886785,1.756899,2.063412,2.289054,3.003304,4.536953,20
4,skm,5.516000,79,2.153750,0.280362,1.672020,2.039540,2.091271,2.212191,2.951983,14
4,skm,5.516000,80,2.576112,0.832235,0.000000,2.668609,2.796870,2.911867,3.136887,11
4,skm,5.516000,81,2.673310,0.563213,1.720848,2.414668,2.866188,3.062905,3.334048,9
4,skm,5.516000,82,3.580478,1.278946,2.064440,2.458649,3.118157,4.580283,6.188502,18
4,skm,5.516000,83,3.680599,1.358366,1.638772,2.476598,4.163530,4.577848,6.085108,17
4,skm,5.516000,84,3.650514,1.287408,2.080087,2.439495,3.204923,4.991228,5.697739,15
4,skm,5.516000,85,4.011074,1.694933,0.000000,3.362401,4.973362,5.269302,5.557934,9
4,skm,5.516000,86,3.530581,1.284420,2.303076,2.471218,3.064023,4.214204,5.883957,8
4,skm,5.516000,87,3.218423,0.998594,1.972174,2.722020,2.888209,3.722643,5.686155,13
4,skm,5.516000,88,3.284706,0.882202,2.209695,2.557595,3.137053,3.794384,5.146915,14
4,skm,5.516000,89,2.526869,0.371571,2.231762,2.305313,2.356052,2.577608,3.163612,4
4,skm,5.516000,90,2.959027,0.597721,2.322567,2.520056,2.702499,3.380439,3.960934,6
4,skm,5.516000,91,4.192342,1.215821,3.052232,3.460165,3.934179,4.103614,6.771209,6
4,skm,5.516000,92,3.533333,0.723843,2.624582,2.940085,3.186360,4.280323,4.481571,7
4,skm,5.516000,93,3.863257,0.898033,2.737280,2.861249,4.164618,4.750333,4.802805,5
4,skm,5.516000,94,2.241876,2.241876,0.000000,1.120938,2.241876,3.362814,4.483751,2
4,skm,5.516000,95,3.153921,0.512710,2.641210,2.897565,3.153921,3.410276,3.666631,2
4,skm,5.516000,96,2.124987,2.124987,0.000000,1.062494,2.124987,3.187481,4.249974,2
4,skm,5.516000,97,2.942790,0.470565,2.586074,2.690820,2.690897,2.881819,3.864340,5
4,skm,5.516000,98,2.894688,0.510386,2.365208,2.492021,2.765276,3.167943,3.682993,4
4,skm,5.516000,99,3.807755,0.461465,3.180700,3.652328,3.670461,3.947052,4.588230,5
4,skm,5.516000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,102,2.827939,0.115862,2.712077,2.770008,2.827939,2.885870,2.943801,2
4,skm,5.516000,103,0.458103,0.458103,0.000000,0.229052,0.458103,0.687155,0.916207,2
4,skm,5.516000,104,2.969998,0.000000,2.969998,2.969998,2.969998,2.969998,2.969998,2
4,skm,5.516000,105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,108,2.788626,0.000000,2.788626,2.788626,2.788626,2.788626,2.788626,2
4,skm,5.516000,109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,110,3.874887,0.551875,3.266762,3.398167,3.796653,4.273373,4.639480,4
4,skm,5.516000,111,4.540120,1.199564,3.240813,3.606897,4.339811,4.852055,6.661026,5
4,skm,5.516000,112,3.625159,0.000000,3.625159,3.625159,3.625159,3.625159,3.625159,2
4,skm,5.516000,113,3.218047,0.000000,3.218047,3.218047,3.218047,3.218047,3.218047,2
4,skm,5.516000,114,4.360831,0.000000,4.360831,4.360831,4.360831,4.360831,4.360831,2
4,skm,5.516000,115,4.471241,0.956447,3.492941,3.808373,3.844174,5.279912,5.930804,5
4,skm,5.516000,116,3.742600,0.255521,3.463049,3.573560,3.684071,3.882376,4.080680,3
4,skm,5.516000,117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,118,3.463499,0.328498,3.101579,3.246897,3.392215,3.644459,3.896703,3
4,skm,5.516000,119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,120,4.461711,0.421637,3.878526,4.262090,4.645653,4.753303,4.860952,3
4,skm,5.516000,121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,125,3.029471,0.000000,3.029471,3.029471,3.029471,3.029471,3.029471,2
4,skm,5.516000,126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,127,4.493225,0.000000,4.493225,4.493225,4.493225,4.493225,4.493225,2
4,skm,5.516000,128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,134,1.323053,0.000000,1.323053,1.323053,1.323053,1.323053,1.323053,2
4,skm,5.516000,135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,136,0.334776,0.000000,0.334776,0.334776,0.334776,0.334776,0.334776,2
4,skm,5.516000,137,0.094590,0.000000,0.094590,0.094590,0.094590,0.094590,0.094590,2
4,skm,5.516000,138,2.217095,0.000000,2.217095,2.217095,2.217095,2.217095,2.217095,2
4,skm,5.516000,139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,skm,5.516000,140,0.788687,0.094683,0.562023,0.719436,0.774380,0.836248,1.179871,794
4,skm,5.516000,141,0.873598,0.101675,0.646688,0.798682,0.864906,0.930111,1.154527,543
4,skm,5.516000,142,0.642849,0.074199,0.482021,0.581919,0.634006,0.688464,0.926260,757
4,bskm,5.618000,0,13.939928,4.671907,8.256245,10.480736,12.483092,16.577581,23.589331,8
4,bskm,5.618000,1,2.948449,1.926638,0.499383,1.135657,2.634024,4.547930,6.948864,4547
4,bskm,5.618000,2,4.909225,2.724393,0.991915,2.578423,4.734842,6.817628,12.368858,1101
4,bskm,5.618000,3,7.302256,3.844747,1.594485,4.178677,6.926723,10.522927,13.863725,143
4,bskm,5.618000,4,16.224037,4.991350,9.142307,13.126963,14.752251,19.622422,26.308478,18
4,bskm,5.618000,5,13.167368,7.530290,4.721732,6.622392,12.322542,18.867518,23.302654,4
4,bskm,5.618000,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
4,bskm,5.618000,7,1.815964,1.035799,0.308714,0.950866,1.773450,2.706675,4.344113,5343
4,bskm,5.618000,8,48.139597,40.933909,4.938346,10.613208,36.924518,87.337272,106.149036,10
4,bskm,5.618000,9,15.843868,1.513019,13.709633,15.280917,15.838654,16.401606,17.988533,4
4,bskm,5.618000,10,16.389082,6.659855,4.024749,11.447822,17.517434,21.093055,27.031083,16
4,bskm,5.618000,11,7.870228,3.894283,2.032798,4.771285,8.035326,10.415475,17.348671,77
4,bskm,5.618000,12,8.903747,4.055795,2.474314,5.802058,8.877805,11.617492,16.972215,31
4,bskm,5.618000,13,11.345690,5.869847,3.042841,6.069568,10.003235,16.826246,22.048786,23
4,bskm,5.618000,14,6.653446,3.480001,1.268604,3.808273,6.239622,10.110340,13.722157,386
4,bskm,5.618000,15,15.156180,5.065414,4.673746,11.691676,15.799592,19.539807,20.647656,9
4,bskm,5.618000,16,9.968854,4.945391,2.299735,5.096981,10.902765,14.508624,18.233199,51
4,bskm,5.618000,17,3.878883,1.948550,0.761109,2.064721,3.815118,5.535950,7.771286,3119
4,bskm,5.618000,18,16.667437,7.304408,4.319774,11.701514,16.039563,20.251210,28.099153,9
4,bskm,5.618000,19,1.925252,1.036764,0.511268,0.852849,1.796151,2.822740,3.846754,3928
5,km,126.518000,0,1.750586,0.739129,0.732766,1.077059,1.605262,2.167069,3.706141,1102
5,km,126.518000,1,0.772839,0.102211,0.534605,0.682189,0.756507,0.845495,1.041119,970
5,km,126.518000,2,0.645181,0.133816,0.384652,0.527709,0.613842,0.750695,0.956431,1468
5,km,126.518000,3,0.638583,0.162937,0.370685,0.496410,0.611619,0.772736,1.067969,1619
5,km,126.518000,4,0.699921,0.093959,0.487284,0.626205,0.691597,0.774504,0.959590,1039
5,km,126.518000,5,66.045198,36.389137,4.385469,39.872173,69.557641,82.844092,155.710241,56
5,km,126.518000,6,0.634545,0.199761,0.321080,0.459400,0.600209,0.788915,1.075684,1603
5,km,126.518000,7,0.723097,0.387013,0.222082,0.416080,0.655700,0.921728,2.619766,1225
5,km,126.518000,8,0.880261,0.145393,0.596704,0.770002,0.852177,0.980419,1.312126,926
5,km,126.518000,9,2.760003,1.467342,0.862912,1.506022,2.519294,3.635422,6.497825,996
5,km,126.518000,10,114.952138,92.290050,6.644162,50.927372,94.187323,156.800832,423.353397,25
5,km,126.518000,11,29.981976,21.254935,2.059220,13.510550,28.253386,37.398481,93.473411,159
5,km,126.518000,12,0.671061,0.115735,0.371672,0.569888,0.659336,0.762217,0.955172,1360
5,km,126.518000,13,0.734353,0.095275,0.520823,0.658728,0.721274,0.800927,1.044336,1053
5,km,126.518000,14,5.076064,3.399318,1.043699,2.408729,4.437199,5.993501,14.679152,751
5,km,126.518000,15,12.149279,9.132840,1.465770,5.062738,10.254738,14.880934,37.117592,426
5,km,126.518000,16,1.238871,0.376339,0.697676,0.920321,1.167436,1.473661,2.239471,1017
5,km,126.518000,17,0.823448,0.114539,0.576304,0.732060,0.808328,0.906838,1.322922,906
5,km,126.518000,18,1.006501,0.217991,0.660285,0.828642,0.958248,1.163788,1.651394,961
5,km,126.518000,19,0.683127,0.100478,0.475415,0.600881,0.667832,0.759918,0.966378,1166
5,bkm,45.257000,0,22.063674,14.303113,4.342135,6.984362,22.275704,35.346025,42.065360,13
5,bkm,45.257000,1,1.120991,0.418879,0.452851,0.734971,1.049838,1.473081,2.033694,3232
5,bkm,45.257000,2,15.843868,1.513019,13.709633,15.280917,15.838654,16.401606,17.988533,4
5,bkm,45.257000,3,4.747049,2.280558,1.243775,2.945690,4.656556,6.855797,10.123036,333
5,bkm,45.257000,4,2.647014,1.238746,0.855575,1.484291,2.546463,3.662366,5.465980,1013
5,bkm,45.257000,5,31.228336,11.770915,12.815008,19.579754,37.026893,38.753414,51.610985,9
5,bkm,45.257000,6,13.713185,6.981428,2.303415,7.360946,13.132903,19.863608,26.341632,72
5,bkm,45.257000,7,14.560374,8.857082,2.874175,7.117844,12.715404,20.103658,33.832111,39
5,bkm,45.257000,8,1.076828,0.601651,0.267833,0.575033,0.988544,1.493821,3.733554,2797
5,bkm,45.257000,9,24.102037,12.317900,4.123992,16.580121,21.276569,36.490886,44.355758,24
5,bkm,45.257000,10,3.358392,1.647105,0.979408,1.952661,3.269854,4.606616,7.522659,616
5,bkm,45.257000,11,2.055483,0.890642,0.745281,1.252356,1.930360,2.720952,4.266114,1633
